Province,Police station,Days of a week,road/bridge,Surface,Location,Location details,Condition,Quality,Traffic lines,Traffic light,Light Condition,Latitude,Longitude
นนทบุรี,สภ.ชัยพฤกษ์,ศุกร์,นบ.3030,แอสฟัลท์/ลาดยาง,ทางหลัก,จุดกลับรถ,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9275553,100.4540283
นนทบุรี,สภ.ชัยพฤกษ์,ศุกร์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,บนสะพานกลับรถ,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,กลางคืนมีไฟถนน,13.926402,100.453397
นนทบุรี,สภ.ชัยพฤกษ์,อังคาร,สะพานข้ามแยกต่างระดับสาลีโข,แอสฟัลท์/ลาดยาง,สะพานข้ามแยก,ทางขึ้นสะพาน,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.927919,100.453368
นนทบุรี,สภ.ชัยพฤกษ์,พฤหัส,ทางต่างระดับสาลีโข,แอสฟัลท์/ลาดยาง,สะพานต่างระดับ/ทางต่างระดับ,ทางตรง/ ทางขึ้นสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9280155,100.4532817
นนทบุรี,สภ.ชัยพฤกษ์,อาทิตย์,ทางต่างระดับสาลีโข,แอสฟัลท์/ลาดยาง,สะพานต่างระดับ/ทางต่างระดับ,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9280395,100.4531793
นนทบุรี,สภ.ชัยพฤกษ์,อาทิตย์,นบ.3030,แอสฟัลท์/ลาดยาง,บนทางต่างระดับ,ทางโค้ง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9248637,100.4531558
นนทบุรี,สภ.ชัยพฤกษ์,อาทิตย์,สะพานกลับรถต่างระดับราชพฤกษ์,แอสฟัลท์/ลาดยาง,สะพานกลับรถ,จุดกลับรถ,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9263275,100.4530954
นนทบุรี,สภ.ชัยพฤกษ์,อาทิตย์,สะพานข้ามแยกต่างระดับสาลีโข,แอสฟัลท์/ลาดยาง,สะพานต่างระดับ/ทางต่างระดับ,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9280157,100.4524968
นนทบุรี,สภ.ชัยพฤกษ์,อาทิตย์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9200352,100.452075
นนทบุรี,สภ.บางศรีเมือง,เสาร์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8675856,100.4519297
นนทบุรี,สภ.บางศรีเมือง,พฤหัส,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8627641,100.4517526
นนทบุรี,สภ.บางศรีเมือง,อาทิตย์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางขนาน,ทางเข้า/ออกซอย,มีทรายบนผิวทาง,ไม่สม่ำเสมอ (Uneven) (ซ่อมทางด้วยยางมะตอยจนเป็นเนินเล็กๆ),มีแต่ไม่ชัดเจน,ไม่มี,แสงแดด,13.867412,100.4515982
นนทบุรี,สภ.บางศรีเมือง,จันทร์,นบ.3021,แอสฟัลท์/ลาดยาง,,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8681065,100.4515758
นนทบุรี,สภ.บางศรีเมือง,เสาร์,นบ.5038,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางเข้า-ออกจากทางขนาน/ จุดกลับรถ/ ทางลงสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8460823,100.4514126
นนทบุรี,สภ.บางศรีเมือง,จันทร์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางขนาน,ทางขึ้นสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8782567,100.4511295
นนทบุรี,สภ.ชัยพฤกษ์,ศุกร์,นบ.3030,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),13.9148547,100.4511152
นนทบุรี,สภ.บางศรีเมือง,ศุกร์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8799686,100.4508822
นนทบุรี,สภ.บางศรีเมือง,พุธ,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางเข้า-ออกจากทางขนาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,มืด,13.8829398,100.4507018
นนทบุรี,สภ.ชัยพฤกษ์,อาทิตย์,ถนนโยธาธิการ นนทบุรี 2003 ,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.9506551,100.450595
นนทบุรี,สภ.บางศรีเมือง,พุธ,แยกต่างระดับบางรักน้อย,แอสฟัลท์/ลาดยาง,สะพานต่างระดับ/ทางต่างระดับ,ทางโค้ง/ ทางลงสะพาน,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8793203,100.4505459
นนทบุรี,สภ.ชัยพฤกษ์,พุธ,ทางต่างระดับบางรักน้อย,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางโค้ง/ ทางลงสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8794072,100.4505166
นนทบุรี,สภ.บางศรีเมือง,ศุกร์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),13.8831256,100.4504903
นนทบุรี,สภ.บางศรีเมือง,พุธ,นบ.3021,,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8841748,100.4503305
นนทบุรี,สภ.ชัยพฤกษ์,พุธ,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8923829,100.4502639
นนทบุรี,สภ.ชัยพฤกษ์,จันทร์,สะพานข้ามคลองบางบัวทอง,แอสฟัลท์/ลาดยาง,สะพานข้ามแม่น้ำ,ทางลงสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8954114,100.4502534
นนทบุรี,สภ.ชัยพฤกษ์,จันทร์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.88999,100.4501719
นนทบุรี,สภ.ชัยพฤกษ์,จันทร์,สะพานข้ามคลองบางบัวทอง,คอนกรีต,ทางขนาน,ทางขึ้นสะพาน,มีเศษปูน,ไม่สม่ำเสมอ (Uneven) (ซ่อมทางด้วยยางมะตอยจนเป็นเนินเล็กๆ),ไม่มี,ไม่มี,แสงแดด,13.9005159,100.4500111
นนทบุรี,สภ.บางกรวย,อาทิตย์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8014206,100.4499257
นนทบุรี,สภ.ชัยพฤกษ์,จันทร์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ทางขึ้นสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9008762,100.4498648
นนทบุรี,สภ.ชัยพฤกษ์,อาทิตย์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9045028,100.4498564
นนทบุรี,สภ.บางกรวย,จันทร์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),13.8111186,100.449454
นนทบุรี,สภ.บางกรวย,จันทร์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),13.8111186,100.449454
นนทบุรี,สภ.บางศรีเมือง,เสาร์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางเข้า-ออกจากทางขนาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.854217,100.449322
นนทบุรี,สภ.บางกรวย,จันทร์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางขนาน,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8186175,100.4489657
นนทบุรี,สภ.บางศรีเมือง,จันทร์,ทล.302,คอนกรีต,ทางหลัก,สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,มืด,13.8770595,100.4488525
นนทบุรี,สภ.บางศรีเมือง,อาทิตย์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางขนาน,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8525178,100.4488304
นนทบุรี,สภ.บางกรวย,พุธ,นบ.1020,แอสฟัลท์/ลาดยาง,สะพานข้ามแยก,ทางลงสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8245698,100.4488276
นนทบุรี,สภ.บางศรีเมือง,อาทิตย์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8445583,100.4484796
นนทบุรี,สภ.บางกรวย,อาทิตย์,นบ.1020,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ทางตรง อยู่บนสะพานข้ามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8245509,100.4484733
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,ทล.345,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.948757,100.4483249
นนทบุรี,สภ.บางศรีเมือง,อาทิตย์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากทางขนาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8432465,100.4482992
นนทบุรี,สภ.บางศรีเมือง,พฤหัส,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางเข้า-ออกจากทางขนาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),13.8431489,100.4482819
นนทบุรี,สภ.บางศรีเมือง,ศุกร์,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8439919,100.4481763
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,ทล.345,คอนกรีต,ทางขนาน,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9490391,100.4481483
นนทบุรี,สภ.บางศรีเมือง,พฤหัส,สะพานข้ามคลองอ้อมนนท์,แอสฟัลท์/ลาดยาง,สะพานข้ามแม่น้ำ,ทางตรง/ ทางลงสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),13.830382,100.4475723
นนทบุรี,สภ.บางศรีเมือง,พฤหัส,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),13.8394877,100.4474262
นนทบุรี,สภ.บางศรีเมือง,ศุกร์,นบ.5038,แอสฟัลท์/ลาดยาง,สะพานต่างระดับ/ทางต่างระดับ,ทางโค้ง/ ทางลงสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8485554,100.4470179
นนทบุรี,สภ.บางศรีเมือง,พุธ,นบ.3021,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.836063,100.4469536
นนทบุรี,สภ.บางกรวย,อาทิตย์,นบ.1020,แอสฟัลท์/ลาดยาง,ทางขนาน,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8244004,100.4452826
นนทบุรี,สภ.ชัยพฤกษ์,อังคาร,นบ.3030,คอนกรีต,ทางหลัก,ทางโค้ง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9292226,100.4450261
นนทบุรี,สภ.บางบัวทอง,อังคาร,ทล.302,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8765162,100.4421732
นนทบุรี,สภ.ชัยพฤกษ์,ศุกร์,นบ.3030,แอสฟัลท์/ลาดยาง,สะพานข้ามแม่น้ำ,ทางขึ้นสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),13.9286035,100.442066
นนทบุรี,สภ.บางบัวทอง,เสาร์,ทล.302,คอนกรีต,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากทางขนาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8765672,100.4415086
นนทบุรี,สภ.บางบัวทอง,พุธ,ทล.302,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8763985,100.4399984
นนทบุรี,สภ.บางใหญ่,พุธ,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ทางโค้ง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.85888,100.43962
นนทบุรี,สภ.บางใหญ่,พุธ,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8556439,100.4387991
นนทบุรี,สภ.บางใหญ่,พฤหัส,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,,13.8549117,100.4386182
นนทบุรี,สภ.บางใหญ่,พุธ,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางโค้ง,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,กลางคืนมีไฟถนน,13.858698,100.4385421
นนทบุรี,สภ.บางบัวทอง,ศุกร์,สะพานข้ามแยกบางพลู,แอสฟัลท์/ลาดยาง,สะพานข้ามแยก,ทางขึ้นสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.875886,100.43665
นนทบุรี,สภ.บางกรวย,เสาร์,นบ.1020,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8229222,100.4363035
นนทบุรี,สภ.บางใหญ่,อังคาร,ทล.3584,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8488897,100.435925
นนทบุรี,สภ.บางบัวทอง,ศุกร์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,จุดกลับรถ,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8724069,100.4354613
นนทบุรี,สภ.บางบัวทอง,อังคาร,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,จุดกลับรถ,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),13.8727755,100.4352654
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,นบ.3030,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.925499,100.4349888
นนทบุรี,สภ.บางกรวย,พุธ,นบ.1020,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),13.822687,100.4340821
นนทบุรี,สภ.บางกรวย,พุธ,นบ.1020,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),13.822687,100.4340821
นนทบุรี,สภ.บางกรวย,พุธ,นบ.1020,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),13.822687,100.4340821
นนทบุรี,สภ.บางบัวทอง,จันทร์,ทล.3215,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8790033,100.4340556
นนทบุรี,สภ.ชัยพฤกษ์,จันทร์,ทล.9,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9693402,100.4331393
นนทบุรี,สภ.บางบัวทอง,อังคาร,ทล.9,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9693402,100.4331393
ปทุมธานี,สภ.ปากคลองรังสิต,อาทิตย์,ทล.3508,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9693402,100.4331393
นนทบุรี,สภ.บางบัวทอง,พุธ,ทล.9,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.9693402,100.4331393
นนทบุรี,สภ.บางบัวทอง,ศุกร์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากทางขนาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8853943,100.4327976
นนทบุรี,สภ.บางกรวย,เสาร์,นบ.1020,แอสฟัลท์/ลาดยาง,ทางขนาน,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8224786,100.432796
นนทบุรี,สภ.บางบัวทอง,อังคาร,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,จุดกลับรถ,แห้ง,เรียบ (Smooth),มีแต่ไม่ชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8870133,100.4325433
นนทบุรี,สภ.บางบัวทอง,เสาร์,นบ.3030,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9243698,100.432416
นนทบุรี,สภ.บางใหญ่,เสาร์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8818793,100.4320366
ปทุมธานี,สภ.เมืองปทุมธานี,อาทิตย์,ถนนปทุมธานี-ลาดหลุมแก้ว ,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8817995,100.432036
นนทบุรี,สภ.ชัยพฤกษ์,อังคาร,ทล.9,แอสฟัลท์/ลาดยาง,สะพานข้ามแม่น้ำ,ทางขึ้นสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),13.9664236,100.4316135
นนทบุรี,สภ.บางบัวทอง,เสาร์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีแต่ไม่ชัดเจน,ไม่มี,แสงแดด,13.891826,100.4313919
ปทุมธานี,สภ.สามโคก,พฤหัส,ถนนลาดบัว,คอนกรีต,ทางหลัก,สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),14.102759,100.431262
ปทุมธานี,สภ.สามโคก,พฤหัส,ถนนลาดบัว,คอนกรีต,ทางหลัก,สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),14.102759,100.431262
นนทบุรี,สภ.บางบัวทอง,อังคาร,ทล.302,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางขึ้นสะพาน,แห้ง,เรียบ (Smooth),มีแต่ไม่ชัดเจน,ไม่มี,แสงแดด,13.8756909,100.4311707
นนทบุรี,สภ.บางบัวทอง,อังคาร,ทล.302,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางขึ้นสะพาน,แห้ง,เรียบ (Smooth),มีแต่ไม่ชัดเจน,ไม่มี,แสงแดด,13.8756909,100.4311707
นนทบุรี,สภ.บางกรวย,อาทิตย์,นบ.1020,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางเข้า-ออกจากทางขนาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8226461,100.4307327
นนทบุรี,สภ.ชัยพฤกษ์,พุธ,ซอยวัดศรีเขตนันทาราม,คอนกรีต,ซอย/ตรอก,ทางตรง,แห้ง,ไม่สม่ำเสมอ (Uneven) (ซ่อมทางด้วยยางมะตอยจนเป็นเนินเล็กๆ),ไม่มี,ไม่มี,แสงแดด,13.980678,100.4301582
นนทบุรี,สภ.บางบัวทอง,ศุกร์,ทล.9,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,ไม่สม่ำเสมอ (Uneven) (ซ่อมทางด้วยยางมะตอยจนเป็นเนินเล็กๆ),มีแต่ไม่ชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9615157,100.4293076
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8999338,100.4292604
นนทบุรี,สภ.บางบัวทอง,พฤหัส,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9032978,100.4286143
นนทบุรี,สภ.บางบัวทอง,พฤหัส,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9032978,100.4286143
นนทบุรี,สภ.บางบัวทอง,พฤหัส,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9032978,100.4286143
นนทบุรี,สภ.บางบัวทอง,เสาร์,นบ.1009,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8914922,100.428256
นนทบุรี,สภ.บางใหญ่,อาทิตย์,ทล.3584,แอสฟัลท์/ลาดยาง,ทางหลัก,สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8508253,100.4278868
นนทบุรี,สภ.บางบัวทอง,อังคาร,ซอยจันทร์ทองเอี่ยม,แอสฟัลท์/ลาดยาง,ซอย/ตรอก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8911881,100.4273394
นนทบุรี,สภ.บางบัวทอง,จันทร์,นบ.3030,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางขึ้นสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.922283,100.4268543
นนทบุรี,สภ.บางบัวทอง,จันทร์,ทล.9,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.9560079,100.4264258
นนทบุรี,สภ.บางบัวทอง,พฤหัส,สะพานข้ามคลองลำโพ,แอสฟัลท์/ลาดยาง,สะพานข้ามแม่น้ำ,ทางโค้ง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.922336,100.426329
นนทบุรี,สภ.บางบัวทอง,ศุกร์,ทล.302,คอนกรีต,ทางหลัก,ทางตรง/ ทางขึ้นสะพาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8751064,100.4262601
นนทบุรี,สภ.บางบัวทอง,อังคาร,สะพานข้ามคลองลำโพ,แอสฟัลท์/ลาดยาง,สะพานข้ามแม่น้ำ,ทางตรง/ ทางลงสะพาน,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9221427,100.4256003
